title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,balcony_num,furnished,age,total_floors,latitude,longitude,metro_score,bus_score,hwy_score,airport_score,IABS
 ,22500000,850,26470.58824,Andheri,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.1085968,72.86307526,0.5,0.2,0.5,1.0,50.0
 ,1249999,395,3164.55443,Damat,Mumbai,Apartment,1,1,0,Unfurnished,5,1,19.04808807,73.31323242,0.0,0.0,0.0,0.0,0.0
Shivsai 9 Square,7900000,617,12803.88979,Kalyan,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.25319672,73.1216507,0.0,0.0,0.8,0.0,16.000000000000004
Kalyan Residency,3200000,570,5614.035088,Kalyan,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.24982834,73.10339355,0.0,0.0,0.8,0.0,16.000000000000004
Shree Samruddhi Heights,2750000,585,4700.854701,Kalyan,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.27005386,73.14151001,0.0,0.0,0.0,0.0,0.0
 ,13000000,1400,9285.714286,Vasai,Mumbai,Apartment,3,2,0,Semi-Furnished,7,1,19.37150002,72.81471252,0.0,0.0,0.0,0.0,0.0
Newa Bhakti Park,17000000,1245,13654.61847,Airoli,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.14817429,73.00055695,0.0,0.0,0.0,0.0,0.0
Newa Bhakti Park,17000000,1245,13654.61847,Airoli,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.14817429,73.00055695,0.0,0.0,0.0,0.0,0.0
Lodha Codename Crown Jewel,14000000,1000,14000.0,Thane,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,19.2383709,72.99481201,0.0,0.0,0.2,0.0,4.000000000000001
Runwal Garden City,12100000,850,14235.29412,Thane,Mumbai,Apartment,2,2,0,Furnished,12,1,19.22232819,72.98812103,0.0,0.0,0.8,0.0,16.000000000000004
Swastik Park,13500000,670,20149.25373,Kalyan,Mumbai,Apartment,1,2,0,Unfurnished,7,1,19.04581451,72.89766693,0.5,0.5,0.2,0.0,36.5
Veena Sentrio,15500000,936,16559.82906,Chembur,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,19.03843307,72.88267517,0.2,0.2,0.2,0.0,17.0
Royal Palms Garden View,5200000,545,9541.284404,Goregaon,Mumbai,Apartment,1,1,0,Unfurnished,12,1,19.15074348,72.88523865,0.0,0.0,0.0,0.0,0.0
Aurum Q Island,12800000,750,17066.66667,Ghansoli,Mumbai,Apartment,1,1,0,Furnished,1,1,19.11989021,73.00995636,0.0,0.0,0.0,0.0,0.0
 ,37000000,900,41111.11111,Sewri,Mumbai,Apartment,3,3,0,Furnished,0,1,18.98999023,72.85293579,0.2,0.0,0.5,0.0,18.000000000000004
Pratik Gardens,10500000,1129,9300.265722,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,6,1,19.02066231,73.08712006,0.2,0.0,0.2,0.0,12.000000000000002
 ,12500000,900,13888.88889,Koper Khairane,Mumbai,Apartment,3,2,0,Semi-Furnished,0,1,19.10950279,73.00636292,0.0,0.0,0.0,0.0,0.0
Progressive Ambar,36500000,2550,14313.72549,Koper Khairane,Mumbai,Apartment,5,4,0,Semi-Furnished,19,1,19.1042881,73.00883484,0.0,0.0,0.0,0.0,0.0
Today Codename Cloud City,14700000,1700,8647.058824,Panvel,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.08935165,73.07458496,0.0,0.0,0.2,0.0,4.000000000000001
Qualcon Mantram Solacia,5500000,883,6228.765572,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.94206047,73.18312073,0.2,0.0,0.8,0.0,24.000000000000004
 ,6000000,1000,6000.0,Kharghar,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.07173347,73.0786972,0.2,0.0,0.2,0.0,12.000000000000002
 ,6200000,1040,5961.538462,Vasai,Mumbai,Apartment,2,2,0,Unfurnished,7,1,19.37150002,72.81471252,0.0,0.0,0.0,0.0,0.0
Infinity Siddharth Nagar Paradise Chsl,18000000,662,27190.33233,Goregaon,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.15251541,72.88299561,0.0,0.0,0.0,0.0,0.0
 ,43000000,1200,35833.33333,Matunga,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.02820587,72.84375763,0.8,0.0,0.2,0.0,36.00000000000001
Reputed Builder Park Avenue,35000000,2250,15555.55556,Andheri,Mumbai,Independent House,4,4,0,Furnished,4,1,23.05323982,72.50070953,0.5,0.0,0.0,0.0,20.0
Aadhunik Satya Swaroop CHSL,15000000,650,23076.92308,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22616577,72.86213684,0.8,0.5,0.8,0.0,60.50000000000001
 ,26500000,950,27894.73684,Matunga,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.02820587,72.84375763,0.8,0.0,0.2,0.0,36.00000000000001
 ,5600000,565,9911.504425,Kharghar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.06352615,73.05749512,0.0,0.0,0.0,0.0,0.0
Veena Saaz,25000000,1100,22727.27273,Kandivali,Mumbai,Apartment,3,3,0,Unfurnished,11,1,19.21177483,72.86310577,0.5,0.2,0.5,0.0,35.0
 ,17500000,2000,8750.0,Vasai,Mumbai,Independent House,3,3,0,Semi-Furnished,7,1,19.39260101,72.82611847,0.2,0.0,0.0,0.0,8.000000000000002
Superb Maximus Residency Phase I,9500000,1600,5937.5,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.00178146,73.10559845,0.2,0.0,0.8,0.0,24.000000000000004
 ,8400000,857,9801.633606,Kharghar,Mumbai,Apartment,2,3,0,Unfurnished,0,1,19.06352615,73.05749512,0.0,0.0,0.0,0.0,0.0
 ,17000000,900,18888.88889,Kurla,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.05694389,72.88710785,0.2,0.2,0.8,0.0,29.000000000000004
Paradise Sai Mannat,14500000,1225,11836.73469,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,7,1,19.07082176,73.08248138,0.2,0.0,0.2,0.0,12.000000000000002
Basudeo Vasudev Sky High Phase 1,7000000,695,10071.94245,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,5,1,19.29589462,72.87234497,0.0,0.0,0.0,0.0,0.0
Paradise Sai Symphony,12100000,1180,10254.23729,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.07185173,73.07289886,0.0,0.0,0.2,0.0,4.000000000000001
Tilak Nagar Mahalaxmi CHS,9500000,500,19000.0,Tilak Nagar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.06689072,72.89263916,0.8,0.2,0.8,0.0,53.0
BG Shirke Parijat Hill View,18000000,1277,14095.53641,Borivali,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.21688271,72.86696625,0.8,0.5,0.8,0.0,60.50000000000001
Marathon Monte South,27372000,874,31318.0778,Byculla,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,18.9732933,72.83237457,0.5,0.0,0.8,0.0,36.00000000000001
Marathon Monte South,27432000,874,31386.72769,Byculla,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.9732933,72.83237457,0.5,0.0,0.8,0.0,36.00000000000001
Marathon Monte South,32000000,1025,31219.5122,Byculla,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,18.9732933,72.83237457,0.5,0.0,0.8,0.0,36.00000000000001
 ,59900000,1620,36975.30864,Sewri,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,18.98999023,72.85293579,0.2,0.0,0.5,0.0,18.000000000000004
 ,59900000,1762,33995.4597,Sewri,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,18.98999023,72.85293579,0.2,0.0,0.5,0.0,18.000000000000004
 ,59900000,1762,33995.4597,Sewri,Mumbai,Apartment,3,4,0,Semi-Furnished,0,1,18.98999023,72.85293579,0.2,0.0,0.5,0.0,18.000000000000004
Kalpataru Avana,137500000,2415,56935.81781,Parel,Mumbai,Apartment,4,4,0,Semi-Furnished,1,1,18.99886894,72.84266663,0.8,0.0,0.5,0.0,42.00000000000001
Kalpataru Avana,137500000,2217,62020.74876,Parel,Mumbai,Apartment,4,3,0,Semi-Furnished,1,1,18.99886894,72.84266663,0.8,0.0,0.5,0.0,42.00000000000001
Kalpataru Avana,137500000,2217,62020.74876,Parel,Mumbai,Apartment,4,3,0,Semi-Furnished,1,1,18.99886894,72.84266663,0.8,0.0,0.5,0.0,42.00000000000001
 ,3800000,865,4393.063584,Bhandup,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.15002823,72.93054199,0.2,0.0,0.0,0.0,8.000000000000002
 ,6000000,950,6315.789474,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,8,1,18.94964027,73.14614105,0.8,0.0,0.2,0.0,36.00000000000001
 ,300000000,8500,35294.11765,Khar,Mumbai,Independent House,7,7,0,Furnished,0,1,19.06859779,72.83306122,0.5,0.2,0.2,0.0,29.000000000000004
 ,275000000,5000,55000.0,Khar,Mumbai,Independent House,7,7,0,Furnished,0,1,19.07024956,72.8334198,0.5,0.2,0.2,0.0,29.000000000000004
 ,13500000,535,25233.64486,Vikroli,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.087677,72.93980408,0.0,0.0,0.0,0.0,0.0
 ,5200000,750,6933.333333,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.28087616,72.87459564,0.0,0.0,0.2,0.0,4.000000000000001
Sagar Heritage,37700000,1525,24721.31148,Andheri,Mumbai,Apartment,2,2,0,Furnished,18,1,19.11686325,72.86997986,0.5,0.5,0.0,0.6,41.5
 ,17000000,559,30411.44902,Chembur,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.06815338,72.89574432,0.5,0.0,0.5,0.0,30.000000000000004
 ,5000000,515,9708.737864,Virar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.46188164,72.77765656,0.0,0.0,0.0,0.0,0.0
 ,3000000,670,4477.61194,Dombivali,Mumbai,Apartment,1,1,0,Furnished,0,1,19.20101738,73.09404755,0.0,0.0,0.0,0.0,0.0
NA Paradise,2100000,609,3448.275862,Titwala,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.29645348,73.20227051,0.8,0.0,0.0,0.0,32.00000000000001
 ,1800000,600,3000.0,Mumbra,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.16969299,73.02268219,0.0,0.0,0.5,0.0,10.0
 ,6700000,225,29777.77778,Dadar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.02109528,72.83779144,0.8,0.0,0.2,0.0,36.00000000000001
Royal Oasis,14711111,670,21956.88209,Malad,Mumbai,Apartment,2,2,0,Semi-Furnished,7,1,19.20344925,72.8210907,0.2,0.0,0.0,0.0,8.000000000000002
Dnyaneshwar Jijabai Park,2400000,615,3902.439024,Badlapur,Mumbai,Apartment,1,1,0,Unfurnished,5,1,19.15497017,73.23058319,0.0,0.0,0.0,0.0,0.0
 ,8500000,575,14782.6087,Thane,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.22933769,72.96694946,0.0,0.0,0.0,0.0,0.0
 ,11700000,550,21272.72727,Thane,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.18628883,72.97206879,0.5,0.2,0.2,0.0,29.000000000000004
 ,6000000,1000,6000.0,Badlapur,Mumbai,Independent Floor,3,3,0,Unfurnished,0,1,19.16002846,73.24035645,0.5,0.0,0.0,0.0,20.0
Virar Virar Bolinj Yashwant Krupa CHSL,3600000,680,5294.117647,Virar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.44665527,72.80317688,0.2,0.0,0.0,0.0,8.000000000000002
 ,1600000,525,3047.619048,Virar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.46089935,72.81815338,0.2,0.0,0.0,0.0,8.000000000000002
 ,6200000,733,8458.390177,Thakurli,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.22567177,73.10028076,0.5,0.0,0.0,0.0,20.0
Dedhia Builders And Developers Elcanto,12500000,1050,11904.7619,Thane,Mumbai,Apartment,2,2,0,Semi-Furnished,5,1,19.24943352,72.97065735,0.0,0.0,0.0,0.0,0.0
Risland Risland The Icon,19500000,1450,13448.27586,Thane,Mumbai,Apartment,3,2,0,Unfurnished,0,1,19.21686745,72.9930954,0.0,0.0,0.5,0.0,10.0
Mahaavir Exotique Phase II,6900000,1000,6900.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.09092712,73.07591248,0.0,0.0,0.2,0.0,4.000000000000001
Mahaavir Exotique Phase II,4700000,710,6619.71831,Kharghar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.09092712,73.07591248,0.0,0.0,0.2,0.0,4.000000000000001
Indiabulls Park,18900000,2985,6331.658291,Panvel,Mumbai,Apartment,4,4,0,Unfurnished,0,1,18.95218849,73.14656067,0.8,0.0,0.2,0.0,36.00000000000001
Indiabulls Park,12400000,2100,5904.761905,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,18.95218849,73.14656067,0.8,0.0,0.2,0.0,36.00000000000001
Indiabulls Park,6900000,1150,6000.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.95218849,73.14656067,0.8,0.0,0.2,0.0,36.00000000000001
Mahaavir Exotique Phase I,8300000,1200,6916.666667,Taloja,Mumbai,Apartment,3,2,0,Unfurnished,0,1,19.09263229,73.08007812,0.0,0.0,0.2,0.0,4.000000000000001
Neelsidhi Amarante,8400000,1150,7304.347826,Kalamboli,Mumbai,Apartment,2,2,0,Unfurnished,8,1,19.03763771,73.10301971,0.2,0.0,0.8,0.0,24.000000000000004
Akshar Valencia,8200000,1100,7454.545455,Kalamboli,Mumbai,Apartment,2,2,0,Unfurnished,11,1,19.04291344,73.09802246,0.0,0.0,0.5,0.0,10.0
Mansh Bhaveshwar Callista,11700000,1650,7090.909091,Kalamboli,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.03228569,73.10133362,0.2,0.0,0.5,0.0,18.000000000000004
Mansh Bhaveshwar Callista,8300000,1120,7410.714286,Kalamboli,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.03228569,73.10133362,0.2,0.0,0.5,0.0,18.000000000000004
Mansh Bhaveshwar Callista,4900000,720,6805.555556,Kalamboli,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.03228569,73.10133362,0.2,0.0,0.5,0.0,18.000000000000004
Platinum Avior,8700000,1100,7909.090909,Kalamboli,Mumbai,Apartment,2,2,0,Unfurnished,9,1,19.03621483,73.09024048,0.0,0.0,0.5,0.0,10.0
Juhi Bhumika Residency,14500000,1650,8787.878788,Kalamboli,Mumbai,Apartment,3,3,0,Unfurnished,11,1,19.0367775,73.09087372,0.0,0.0,0.5,0.0,10.0
Giriraj Towers,12900000,1500,8600.0,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.03645325,73.0897522,0.0,0.0,0.5,0.0,10.0
Siddharth Geetanjali Sujay,15500000,1615,9597.52322,Kharghar,Mumbai,Apartment,3,3,0,Semi-Furnished,6,1,19.0702343,73.07826233,0.2,0.0,0.2,0.0,12.000000000000002
Tharwani Rosebella,13000000,1650,7878.787879,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,9,1,19.07392311,73.07633972,0.2,0.0,0.2,0.0,12.000000000000002
Vishwa Hans,12000000,1700,7058.823529,Kharghar,Mumbai,Apartment,3,3,0,Semi-Furnished,6,1,19.07119942,73.0785141,0.2,0.0,0.2,0.0,12.000000000000002
 ,4600000,435,10574.71264,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.0501709,73.06781769,0.0,0.0,0.0,0.0,0.0
 ,3200000,370,8648.648649,Belapur,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.01411629,73.03256226,0.2,0.2,0.5,0.0,23.0
Rustomjee Uptown Urbania,11000000,1200,9166.666667,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2113781,72.98744202,0.0,0.0,0.8,0.0,16.000000000000004
 ,25000000,1200,20833.33333,Nerul,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.02576828,73.01863098,0.5,0.0,0.2,0.0,24.000000000000004
 ,400000000,3600,111111.1111,Colaba,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,18.90838814,72.81639862,0.0,0.2,0.0,0.0,5.0
Dhariwal Mangaldeep CHSL,12600000,950,13263.15789,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2207489,72.86269379,0.5,0.5,0.8,0.0,48.50000000000001
Dhariwal Mangaldeep CHSL,12400000,950,13052.63158,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22081375,72.86268616,0.5,0.5,0.8,0.0,48.50000000000001
Lotus Lotus Sky Garden,20500000,1335,15355.80524,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,2,1,19.19320488,72.83480072,0.5,0.2,0.0,0.0,25.0
Tata Serein Phase 1,18000000,1100,16363.63636,Thane,Mumbai,Apartment,2,2,0,Unfurnished,2,1,19.21999741,72.96382904,0.0,0.0,0.2,0.0,4.000000000000001
 ,12500000,900,13888.88889,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.24134827,72.96921539,0.0,0.0,0.0,0.0,0.0
JE Shiv Krupa,15600000,924,16883.11688,Malad,Mumbai,Apartment,2,1,0,Unfurnished,0,1,19.17570877,72.86238098,0.5,0.0,0.8,0.0,36.00000000000001
Dynamix Parkwoods D5,11000000,1246,8828.250401,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.25993156,72.96756744,0.0,0.0,0.0,0.0,0.0
Kalpataru Paramount E,11580100,1286,9004.74339,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22070885,72.98913574,0.0,0.0,0.8,0.0,16.000000000000004
Vihang Hills,4500000,550,8181.818182,Thane,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.27902222,72.95398712,0.0,0.0,0.0,0.0,0.0
Ruparel Stardom,28000000,2041,13718.76531,Malad,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.19340515,72.83309937,0.5,0.2,0.0,0.0,25.0
Bharat Bharat Altavistas,44000000,2145,20512.82051,Andheri,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.14309502,72.82732391,0.5,0.2,0.0,0.0,25.0
Ruparel Stardom,16400000,1216,13486.84211,Malad,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.19340515,72.83309937,0.5,0.2,0.0,0.0,25.0
Ashford Regal Cross Town,8700000,400,21750.0,Bhandup,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.15295792,72.93785858,0.2,0.0,0.0,0.0,8.000000000000002
Ashford Regal Cross Town,12000000,650,18461.53846,Bhandup,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.15295792,72.93785858,0.2,0.0,0.0,0.0,8.000000000000002
Runwal The Sanctuary,16900000,771,21919.58495,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.17229462,72.93881226,0.0,0.2,0.0,0.0,5.0
Wadhwa Atmosphere O2,19000000,825,23030.30303,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.16165924,72.94767761,0.2,0.0,0.2,0.0,12.000000000000002
Piramal Revanta,22900000,1077,21262.76695,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.16602707,72.93453979,0.0,0.0,0.0,0.0,0.0
Piramal Revanta,19900000,1028,19357.97665,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.16602707,72.93453979,0.0,0.0,0.0,0.0,0.0
Neelam Senroofs Phase II,17200000,900,19111.11111,Nahur,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.15703583,72.95032501,0.5,0.0,0.5,0.0,30.000000000000004
Neelam Senroofs Phase II,16200000,864,18750.0,Nahur,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.15703583,72.95032501,0.5,0.0,0.5,0.0,30.000000000000004
 ,8500000,1080,7870.37037,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.97902107,73.0478363,0.0,0.0,0.2,0.3,8.5
 ,4100000,635,6456.692913,Ulwe,Mumbai,Apartment,1,2,0,Unfurnished,0,1,18.97902107,73.0478363,0.0,0.0,0.2,0.3,8.5
 ,5500000,678,8112.094395,Ulwe,Mumbai,Apartment,1,2,0,Unfurnished,0,1,18.97902107,73.0478363,0.0,0.0,0.2,0.3,8.5
Dhariwal Mangaldeep CHSL,12600000,950,13263.15789,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2207489,72.86269379,0.5,0.5,0.8,0.0,48.50000000000001
Dhariwal Mangaldeep CHSL,12400000,950,13052.63158,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22081375,72.86268616,0.5,0.5,0.8,0.0,48.50000000000001
Lotus Lotus Sky Garden,20500000,1335,15355.80524,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,2,1,19.19320488,72.83480072,0.5,0.2,0.0,0.0,25.0
VPA Anand Sagar Duos,9850000,1350,7296.296296,Kalyan,Mumbai,Apartment,2,2,0,Furnished,1,1,19.2470417,73.11997223,0.0,0.0,0.8,0.0,16.000000000000004
Rubberwala Valencia,7625000,1525,5000.0,Parel,Mumbai,Apartment,3,2,0,Unfurnished,0,1,26.13135147,91.80441284,0.0,0.2,0.0,0.0,5.0
 ,4000000,650,6153.846154,Dombivli,Mumbai,Apartment,1,1,0,Semi-Furnished,8,1,19.22516441,73.0796814,0.2,0.0,0.0,0.0,8.000000000000002
Radhey Galaxy,1600000,440,3636.363636,Karjat,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,18.91235542,73.31550598,0.5,0.0,0.2,0.0,24.000000000000004
 ,2000000,350,5714.285714,Dombivli,Mumbai,Apartment,1,1,0,Semi-Furnished,8,1,19.22516441,73.0796814,0.2,0.0,0.0,0.0,8.000000000000002
 ,3800000,850,4470.588235,Dombivli,Mumbai,Apartment,1,1,0,Semi-Furnished,8,1,19.22516441,73.0796814,0.2,0.0,0.0,0.0,8.000000000000002
Kalpataru Avana,99892000,2013,49623.44759,Parel,Mumbai,Apartment,4,4,0,Semi-Furnished,1,1,18.99886894,72.84266663,0.8,0.0,0.5,0.0,42.00000000000001
Rustomjee Crown Phase 1,87100000,1470,59251.70068,Prabhadevi,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.01035881,72.83055115,0.5,0.2,0.2,0.0,29.000000000000004
The Baya Sunrise,15800000,489,32310.83845,Dadar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.00971603,72.84315491,0.5,0.2,0.8,0.0,41.0
Lodha Vista,33100000,767,43155.14993,Lower Parel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.9970417,72.82985687,0.8,0.0,0.5,0.0,42.00000000000001
Lodha Vista,61064800,1528,39963.87435,Lower Parel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,18.9970417,72.82985687,0.8,0.0,0.5,0.0,42.00000000000001
 ,112000000,2400,46666.66667,Mahalaxmi,Mumbai,Apartment,4,4,0,Unfurnished,0,1,18.98311615,72.81685638,0.2,0.0,0.8,0.0,24.000000000000004
Rustomjee Crown Phase 2,94575300,1717,55081.71229,Prabhadevi,Mumbai,Apartment,4,4,0,Semi-Furnished,0,1,19.01035881,72.83055115,0.5,0.2,0.2,0.0,29.000000000000004
Bombay Island City Center,72100000,1611,44754.81068,Dadar,Mumbai,Apartment,4,5,0,Unfurnished,5,1,19.01132774,72.84991455,0.8,0.5,0.5,0.0,54.50000000000001
Nine Dimensions Shanta Durga,38306100,902,42467.96009,Mahim,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.03628159,72.84130859,0.8,0.0,0.2,0.0,36.00000000000001
L And T L&T Crescent Bay,48100000,1130,42566.37168,Parel,Mumbai,Apartment,3,4,0,Unfurnished,2,1,19.00505829,72.84693909,0.5,0.2,0.5,0.0,35.0
Lodha Marquise,71100000,1348,52744.80712,Worli,Mumbai,Apartment,2,3,0,Semi-Furnished,4,1,18.99875069,72.81726837,0.8,0.0,0.5,0.0,42.00000000000001
Sambhav The Primordial House,95000000,2010,47263.68159,Tardeo,Mumbai,Apartment,6,6,0,Unfurnished,0,1,18.96299362,72.81090546,0.5,0.0,0.2,0.0,24.000000000000004
Sambhav The Primordial House,52500000,825,63636.36364,Tardeo,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.96299362,72.81090546,0.5,0.0,0.2,0.0,24.000000000000004
 ,51100000,893,57222.84434,Worli,Mumbai,Apartment,2,3,0,Unfurnished,0,1,19.00169182,72.818573,0.5,0.2,0.5,0.0,35.0
 ,280000000,5400,51851.85185,Worli,Mumbai,Villa,5,6,0,Unfurnished,0,1,19.00169182,72.818573,0.5,0.2,0.5,0.0,35.0
Indiabulls Sky Forest A3,60100000,1415,42473.49823,Lower Parel,Mumbai,Villa,3,3,0,Semi-Furnished,0,1,19.00762367,72.83289337,0.8,0.0,0.5,0.0,42.00000000000001
The Baya Park,32100000,806,39826.30273,Dadar,Mumbai,Apartment,2,2,0,Semi-Furnished,9,1,19.02194405,72.84384155,0.8,0.2,0.5,0.0,47.00000000000001
Kalpataru Vikas,99100000,1575,62920.63492,Tardeo,Mumbai,Apartment,4,4,0,Semi-Furnished,14,1,18.96981049,72.80951691,0.2,0.0,0.5,0.0,18.000000000000004
Vraj Tiara,162100000,3021,53657.72923,Worli,Mumbai,Apartment,4,4,0,Unfurnished,1,1,19.01302719,72.82157898,0.5,0.8,0.5,0.0,50.0
Darshan Promesa Fremont,29479800,931,31664.66165,Chinchpokli,Mumbai,Apartment,2,3,0,Semi-Furnished,0,1,18.98352814,72.83415222,0.5,0.0,0.8,0.0,36.00000000000001
Rustomjee Paramount,52100000,1050,49619.04762,Santacruz,Mumbai,Apartment,2,3,0,Unfurnished,6,1,19.07704926,72.82867432,0.2,0.0,0.0,0.0,8.000000000000002
Prestige Jasdan Classic,54619800,1289,42373.77812,Byculla,Mumbai,Apartment,3,3,0,Unfurnished,0,1,18.98055077,72.83454132,0.5,0.0,0.8,0.0,36.00000000000001
 ,5300000,650,8153.846154,Kamothe,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.01791573,73.09322357,0.2,0.0,0.2,0.0,12.000000000000002
Ornate Ornate Height,7271200,1400,5193.714286,Vasai,Mumbai,Apartment,3,4,0,Unfurnished,0,1,19.40727043,72.84675598,0.0,0.0,0.0,0.0,0.0
 ,3246000,695,4670.503597,Vasai,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.40937424,72.85865021,0.0,0.0,0.0,0.0,0.0
Navkar City Phase I Part 8,3447301,735,4690.205442,Naigaon,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.35938072,72.85646057,0.2,0.0,0.0,0.0,8.000000000000002
Ornate Serenity,7338800,1450,5061.241379,Naigaon,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.3585453,72.85873413,0.2,0.0,0.0,0.0,8.000000000000002
Kini Pinnacle,5350000,1053,5080.721747,Naigaon,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.36672592,72.85347748,0.0,0.0,0.0,0.0,0.0
Ornate Serenity,3848100,800,4810.125,Naigaon,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.3585453,72.85873413,0.2,0.0,0.0,0.0,8.000000000000002
Ornate Serenity,6432500,1150,5593.478261,Naigaon,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.3585453,72.85873413,0.2,0.0,0.0,0.0,8.000000000000002
